driver_tag,time_tag,dist_ahead,time_of_impact,num_of_det_vehicles,veh_flag,gps_speed,overspeeding,min_age,max_age,old_age,ptw_ratio,is_diesel,gender,female,small_car,norm_avail,brek_avail,accr_avail,behaviour,target,target_lag1,gps_speed_diff1,num_of_det_vehicles_diff1,dist_ahead_diff1,alpha_12,alpha_13,alpha_21,alpha_22,alpha_23,alpha_31,alpha_32,alpha_33,alpha_41,alpha_42,alpha_43,alpha_51,alpha_52,alpha_53,alpha_61,alpha_63,is_aggressive,is_drowsy,is_normal
21,290,21.51,0.971111111,1,1,79.63333333,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,1,2.477777778,0,2.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,291,23.52111111,1.053333333,1,1,80.2,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,0.566666667,0,2.011111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,292,25.78222222,1.124444444,1,1,82.43333333,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,0,2.233333333,0,2.261111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,293,27.71888889,1.21,1,1,82.48888889,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,0.055555556,0,1.936666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,294,28.52333333,1.251111111,1,1,82.06666667,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,0,-0.422222222,0,0.804444444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,295,30.07777778,1.284444444,1,1,84.37777778,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,1,2.311111111,0,1.554444444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,296,32.05555556,1.346666667,1,1,85.72222222,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,2,1.344444444,0,1.977777778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,297,29.61777778,1.236666667,1,1,86.22222222,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,0.5,0,-2.437777778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,298,27.07333333,1.124444444,1,1,86.62222222,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,0,0.4,0,-2.544444444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,299,24.38888889,1.006666667,1,1,87.31111111,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,0,0.688888889,0,-2.684444444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,300,21.48555556,0.915555556,1,1,84.56666667,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,0,-2.744444444,0,-2.903333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,301,17.06777778,0.791111111,1,1,77.63333333,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,2,-6.933333333,0,-4.417777778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,302,17.09555556,0.883333333,1,1,69.82222222,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,2,-7.811111111,0,0.027777778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,303,19.83777778,1.03,1,1,69.22222222,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,1,-0.6,0,2.742222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,304,23.10666667,1.161111111,1,1,71.63333333,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,1,2.411111111,0,3.268888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,305,26.03333333,1.257777778,1,1,74.63333333,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,1,3.0,0,2.926666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,306,29.90222222,1.41,1,1,76.4,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,1.766666667,0,3.868888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,307,35.00777778,1.577777778,1,1,79.86666667,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,0,3.466666667,0,5.105555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,308,41.68777778,1.833333333,1,1,81.82222222,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,1.955555556,0,6.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,309,49.26666667,2.112222222,1,1,83.94444444,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,0,2.122222222,0,7.578888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,310,57.58555556,2.441111111,1,1,84.94444444,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,1.0,0,8.318888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,311,63.43555556,2.677777778,1,1,85.22222222,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,0,0.277777778,0,5.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,312,66.00222222,2.757777778,1,1,86.16666667,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,0,0.944444444,0,2.566666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,313,91.66444444,3.814444444,1,1,86.53333333,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,0,0.366666667,0,25.66222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,314,115.2966667,4.784444444,1,1,86.75555556,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,0,0.222222222,0,23.63222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,315,126.2455556,5.203333333,1,1,87.35555556,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,2,0.6,0,10.94888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,316,110.5722222,4.432222222,1,1,89.85555556,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,1,2.5,0,-15.67333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,317,85.55888889,3.416666667,1,1,90.17777778,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,0.322222222,0,-25.01333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,318,48.97333333,1.974444444,1,1,89.15555556,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,0,-1.022222222,0,-36.58555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,319,25.11888889,1.064444444,1,1,84.82222222,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,2,-4.333333333,0,-23.85444444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,320,15.99333333,0.71,1,1,80.85555556,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,-3.966666667,0,-9.125555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,321,10.41111111,0.487777778,1,1,76.8,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,0,-4.055555556,0,-5.582222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,322,9.456666667,0.47,1,1,72.64444444,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,0,-4.155555556,0,-0.954444444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,323,11.08666667,0.576666667,1,1,69.3,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,2,-3.344444444,0,1.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,324,12.84666667,0.667777778,1,1,69.2,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,1,-0.1,0,1.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,325,14.94888889,0.78,1,1,69.0,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,-0.2,0,2.102222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,326,16.71555556,0.852222222,1,1,70.66666667,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,0,1.666666667,0,1.766666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,327,18.56777778,0.917777778,1,1,72.85555556,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,1,2.188888889,0,1.852222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,328,20.58333333,0.98,1,1,75.72222222,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,0,2.866666667,0,2.015555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,329,20.76,0.981111111,1,1,76.1,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,0.377777778,0,0.176666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,330,19.94555556,0.943333333,1,1,76.16666667,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,0,0.066666667,0,-0.814444444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,331,22.11777778,1.088888889,1,1,73.14444444,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,2,-3.022222222,0,2.172222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,332,24.65222222,1.218888889,1,1,72.84444444,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,1,-0.3,0,2.534444444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,333,26.27666667,1.284444444,1,1,73.61111111,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,0,0.766666667,0,1.624444444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,334,28.56333333,1.415555556,1,1,72.63333333,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,2,-0.977777778,0,2.286666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,335,30.10444444,1.477777778,1,1,73.32222222,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,1,0.688888889,0,1.541111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,336,21.92444444,0.82,1,1,76.8,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,1,3.477777778,0,-8.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,337,26.42222222,1.188888889,2,1,80.1,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,0,3.3,1,4.497777778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,338,101.4088889,4.366666667,2,1,83.72222222,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,0,3.622222222,0,74.98666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,339,99.75555556,4.025555556,2,1,89.3,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,1,5.577777778,0,-1.653333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,340,84.04777778,3.1,2,1,94.27777778,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,2,4.977777778,0,-15.70777778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,341,96.01444444,3.791111111,2,1,91.21111111,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,2,-3.066666667,0,11.96666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,342,97.10555556,3.864444444,2,1,90.46666667,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,1,-0.744444444,0,1.091111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,343,75.46555556,2.712222222,2,1,93.04444444,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,2,2.577777778,0,-21.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,344,-1.0,-1.0,0,0,93.06666667,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,2,0.022222222,-2,-76.46555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,345,51.26555556,1.924444444,1,1,95.81111111,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,1,2.744444444,1,52.26555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,346,91.17444444,3.391111111,1,1,96.8,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,0.988888889,0,39.90888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,347,158.31,5.82,2,1,97.85555556,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,0,1.055555556,1,67.13555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,348,128.1244444,4.455555556,1,1,98.8,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,0.944444444,-1,-30.18555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,349,-1.0,-1.0,0,0,98.48888889,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,0,-0.311111111,-1,-129.1244444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,350,-1.0,-1.0,0,0,96.47777778,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,0,-2.011111111,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,351,-1.0,-1.0,0,0,95.76666667,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,0,-0.711111111,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,352,-1.0,-1.0,0,0,95.8,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,1,0.033333333,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,353,-1.0,-1.0,0,0,95.46666667,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,0,-0.333333333,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,354,-1.0,-1.0,0,0,93.63333333,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,0,-1.833333333,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,355,-1.0,-1.0,0,0,90.87777778,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,-2.755555556,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,356,-1.0,-1.0,0,0,90.73333333,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,0,-0.144444444,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,357,-1.0,-1.0,0,0,93.13333333,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,1,2.4,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,358,-1.0,-1.0,0,0,92.56666667,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,-0.566666667,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,359,-1.0,-1.0,0,0,91.47777778,1,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,0,-1.088888889,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,360,-1.0,-1.0,0,0,88.58888889,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,-2.888888889,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,361,-1.0,-1.0,0,0,85.92222222,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,0,-2.666666667,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,362,-1.0,-1.0,0,0,83.17777778,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,1,0,-2.744444444,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,363,-1.0,-1.0,0,0,83.62222222,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,1,0.444444444,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,364,-1.0,-1.0,0,0,83.6,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,2,-0.022222222,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,365,-1.0,-1.0,0,0,81.23333333,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,-2.366666667,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,366,-1.0,-1.0,0,0,79.56666667,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,0,-1.666666667,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,367,-1.0,-1.0,0,0,77.75555556,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,0,-1.811111111,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,368,-1.0,-1.0,0,0,74.87777778,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,2,-2.877777778,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,369,-1.0,-1.0,0,0,70.3,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,0,2,-4.577777778,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,370,-1.0,-1.0,0,0,64.68888889,0,20,30,0,0.07,1,Male,0,0,1,1,1,normal,2,0,-5.611111111,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,0,-1.0,-1.0,0,0,83.46666667,0,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,9999,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,1,70.97111111,2.936666667,1,1,87.03333333,0,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,1,3.566666667,1,71.97111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,2,92.34,3.478888889,1,1,95.41111111,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,0,1,8.377777778,0,21.36888889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,3,109.5611111,3.925555556,1,1,100.4555556,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,0,5.044444444,0,17.22111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,4,113.0111111,3.818888889,2,1,106.5666667,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,0,2,6.111111111,1,3.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,5,86.15111111,2.522222222,1,1,110.8333333,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,0,4.266666667,-1,-26.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,6,-1.0,-1.0,0,0,112.1333333,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,2,1.3,-1,-87.15111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,7,-1.0,-1.0,0,0,112.7333333,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,0,1,0.6,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,8,-1.0,-1.0,0,0,113.5333333,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,0,0.8,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,9,-1.0,-1.0,0,0,111.8888889,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,2,-1.644444444,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,10,-1.0,-1.0,0,0,108.8333333,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,2,-3.055555556,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,11,-1.0,-1.0,0,0,106.9555556,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,2,-1.877777778,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,12,-1.0,-1.0,0,0,106.6888889,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,1,-0.266666667,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,13,-1.0,-1.0,0,0,112.3333333,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,1,5.644444444,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,14,-1.0,-1.0,0,0,115.4444444,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,2,3.111111111,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,15,-1.0,-1.0,0,0,114.5,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,2,-0.944444444,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,16,-1.0,-1.0,0,0,110.1111111,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,2,-4.388888889,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,17,-1.0,-1.0,0,0,106.1111111,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,0,2,-4.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,18,-1.0,-1.0,0,0,101.3666667,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,0,-4.744444444,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,19,-1.0,-1.0,0,0,100.5666667,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,1,-0.8,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,20,-1.0,-1.0,0,0,102.8888889,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,1,2.322222222,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,21,-1.0,-1.0,0,0,105.4666667,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,1,2.577777778,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,22,63.88777778,1.793333333,1,1,107.9888889,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,1,2.522222222,1,64.88777778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,23,116.8688889,3.794444444,1,1,110.8333333,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,1,2.844444444,0,52.98111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,24,126.4822222,4.08,1,1,111.5444444,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,2,0.711111111,0,9.613333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,25,142.0477778,4.636666667,1,1,110.2555556,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,2,-1.288888889,0,15.56555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,26,165.1566667,5.467777778,1,1,108.7,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,0,2,-1.555555556,0,23.10888889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,27,-1.0,-1.0,0,0,107.0333333,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,0,0,-1.666666667,-1,-166.1566667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,28,-1.0,-1.0,0,0,106.1666667,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,0,0,-0.866666667,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,29,-1.0,-1.0,0,0,104.5111111,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,0,0,-1.655555556,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,30,-1.0,-1.0,0,0,104.4666667,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,0,-0.044444444,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,31,-1.0,-1.0,0,0,102.6111111,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,2,-1.855555556,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,32,-1.0,-1.0,0,0,101.7888889,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,1,-0.822222222,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,33,-1.0,-1.0,0,0,105.2666667,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,1,3.477777778,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,34,-1.0,-1.0,0,0,107.8222222,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,0,1,2.555555556,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,35,-1.0,-1.0,0,0,110.3555556,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,0,2.533333333,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,36,-1.0,-1.0,0,0,110.6777778,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,2,0.322222222,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,37,-1.0,-1.0,0,0,110.0888889,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,2,-0.588888889,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,38,-1.0,-1.0,0,0,108.6666667,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,2,-1.422222222,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,39,-1.0,-1.0,0,0,107.2777778,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,2,2,-1.388888889,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,40,-1.0,-1.0,0,0,105.7555556,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,2,-1.522222222,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,41,-1.0,-1.0,0,0,105.4,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,1,-0.355555556,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,42,-1.0,-1.0,0,0,107.5777778,1,20,30,0,0.07,1,Male,0,0,1,1,1,aggressive,1,1,2.177777778,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
